N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20424,4300939,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
20425,7320932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
20426,19773707,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
20428,10180508,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1
20429,19882650,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0
20430,4658868,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20431,20003026,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
20432,19890106,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
20433,5364217,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
20434,5944049,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
20435,20003152,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1
20436,19773392,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
20438,19802942,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
20439,5012374,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1
20440,20166592,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
20442,19802964,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1
20443,20002876,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20444,5012430,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
20445,19802947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20446,19756203,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
20447,6438664,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1
20448,19802891,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20449,19802962,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0
20450,6438647,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20451,19802971,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
20452,19710600,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0
20453,4301084,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
20454,6438680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
20455,20155164,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
20456,4659631,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1
20458,7321056,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
20459,6078593,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
20460,4300947,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20461,19754739,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
20463,7320935,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
20465,7320958,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20466,20094380,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20467,7321070,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1
20468,5617025,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20469,4659632,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
20470,4659640,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
20471,5786110,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
20472,20122361,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20474,4656656,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
20475,4659627,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
20476,10273549,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
20477,7320980,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20478,19773650,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1
20479,4661010,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
20481,7320982,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
20483,7321000,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0
20484,5024900,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
20485,7320987,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1
20486,19774177,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1
20487,7321069,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
20488,19710390,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
20489,4113813,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20490,19773646,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
20491,19773648,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0
20492,4659192,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1
20493,19952826,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
20494,4974947,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20495,19702746,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
20496,4659193,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1
20497,5012379,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
20498,19952856,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
20499,19869817,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
20500,19774186,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
20501,19952860,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
20502,5871263,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
20504,19773399,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20505,19707082,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
20506,4657742,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0
20507,4214560,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0
20508,4214568,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
20509,4472585,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
20512,4660223,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20513,4471751,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
20514,20094151,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
20515,19766025,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
20516,6536432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20517,3267597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
20518,3269602,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
20519,19709861,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1
20520,4472066,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20521,4656670,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20522,4472231,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1
20523,6559514,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0
20524,19764386,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
20526,19774111,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
20527,19882369,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
20528,4472281,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1
20529,5003812,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
20530,4656654,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
20532,4656667,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
20533,19711425,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
20534,19870252,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
20535,3101881,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
20537,19780439,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
20538,4472241,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
20539,3101884,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0
20540,4656651,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1
20541,3555330,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
20543,5012484,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1
20544,4472239,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20545,3101888,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
20551,4214845,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
20552,4659203,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
20553,6052409,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
20554,6727640,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
20555,19797734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20556,3101889,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
20557,6300563,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
20559,2586626,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20560,19954427,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
20561,19998020,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0
20562,6048750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
20563,20287622,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
20564,4658920,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
20565,5030907,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0
20566,20010194,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
20567,6300482,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
20569,6300575,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
20570,6300556,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1
20571,20221937,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
20572,5012494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20573,4658924,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
20574,7302414,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
20575,4213266,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
20576,19811798,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
20577,20094439,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20578,3269383,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
20579,2653459,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
20580,5100076,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20582,6300561,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1
20584,5030921,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
20585,19812225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20586,19787790,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
20587,3853627,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
20588,19872319,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
20589,20155301,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
20590,4368637,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20592,4657131,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1
20593,4368655,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
20594,4657126,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
20595,4368641,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
20596,4657123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
20597,4299802,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1
20598,19774179,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
20600,6078572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20601,19774091,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0
20602,19774112,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20603,19774092,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
20604,19887083,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20605,19774115,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
20606,3983005,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1
20608,5012492,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
20610,19773898,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20611,6300578,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
20612,19774214,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
20613,19774103,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1
20614,5012451,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20615,3982992,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20616,19773398,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
20617,19774130,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
20618,19774122,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
20619,19882189,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
20620,19774131,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
20621,19774109,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
20622,19774087,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
20624,19774207,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
20625,19774113,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
20626,19774199,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1
20627,5012385,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
20630,19806592,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
20632,6868241,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20633,6955093,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20634,7320931,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0
20635,5364210,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0
20636,3983014,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
20637,6474005,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
20639,2345267,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
20640,19774206,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
20642,20266706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
20643,7279924,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
20644,19817841,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
20645,19773692,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
20646,20336016,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20647,19710580,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
20648,6878948,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
20650,4268951,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
20651,19709866,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
20652,6177546,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1
20654,5012349,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20655,4658864,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20657,19711350,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0
20659,20348978,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
20660,5012362,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1
20661,19710579,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
20662,3270178,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
20665,6177555,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
20666,19711144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
20667,6078150,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1
20668,19773428,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
20669,5012414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20670,5012388,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
20671,4658878,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
20674,19988392,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20675,6830405,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
20676,19988406,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
20677,19786074,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1
20678,3874712,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
20681,4657911,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1
20682,5545604,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
20683,20094203,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
20684,4657917,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0
20685,7320941,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
20686,20094278,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
20689,20094375,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
20690,4472230,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
20692,4268857,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20693,3101879,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1
20694,4268842,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20695,4268863,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20698,20003006,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
20699,20003070,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1
20700,19773895,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20701,20003088,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
20703,19773921,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
20704,20003160,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
20705,19773906,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20706,20003229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20707,19773903,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
20708,20003289,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
20709,20003312,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
20710,20003364,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1
20711,19952555,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
20712,19811068,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
20713,3714392,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
20714,4656734,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20715,5751449,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1
20717,4995457,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20718,5137317,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20719,4835281,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
20720,19976981,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
20721,5451064,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
20723,19783200,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
20724,6411084,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
20726,19782791,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20727,6107115,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
