N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
43397,20146647,D,B,D,D,D,D,D,A,C,D,C,A,D,B,C,C,B,D,D,D,D,B,D,D
43398,20165769,C,A,D,D,D,C,C,C,B,A,C,C,D,B,B,B,B,B,C,D,C,C,D,B
43399,20165770,D,C,B,B,B,D,C,B,A,D,A,C,C,B,C,C,A,A,B,A,C,A,C,C
43400,19999955,C,C,C,A,D,B,A,D,C,B,C,C,A,B,A,A,A,A,A,B,B,C,C,B
43401,19978519,C,B,B,A,B,C,A,A,A,B,B,A,D,C,A,B,A,A,A,B,C,C,B,B
43402,20165771,D,B,A,A,D,B,A,D,B,D,D,A,D,B,C,A,B,C,A,B,A,D,A,B
43403,20146657,C,B,C,D,D,C,C,B,D,C,C,C,D,B,D,A,A,A,A,A,A,A,D,B
43404,20003832,D,A,B,A,D,B,A,B,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
43405,20003835,C,C,A,A,B,B,D,C,C,C,C,A,A,B,C,A,A,B,C,A,C,D,B,A
43406,20146640,A,B,A,A,C,D,B,B,B,D,B,B,A,B,C,C,A,B,A,A,A,C,D,A
43407,20005739,D,B,B,C,D,B,A,B,A,A,A,D,A,B,B,D,A,B,A,B,D,D,C,B
43408,19745983,C,C,B,A,D,B,A,C,C,B,A,C,D,C,C,D,B,C,C,B,A,A,A,B
43409,20276551,C,B,A,A,B,D,A,B,A,B,A,C,D,D,A,A,B,B,A,C,D,D,C,C
43410,20146652,B,C,C,D,D,A,C,B,C,A,A,B,B,B,B,A,C,B,C,C,D,D,C,A
43411,20146649,A,A,B,C,B,C,B,A,C,A,B,C,B,A,C,D,C,C,B,B,C,C,A,A
43412,20146612,A,C,B,C,D,C,A,C,A,D,A,A,D,B,A,A,B,A,C,B,A,D,C,A
43413,20105871,C,A,B,B,D,B,A,C,B,B,D,C,D,B,D,A,A,A,C,A,D,C,D,B
43414,20216208,C,C,C,B,B,C,C,B,C,B,C,C,B,C,B,C,C,C,B,C,C,C,C,C
43415,20105872,D,C,B,A,D,B,C,B,C,B,A,C,A,C,D,D,A,B,C,A,C,A,D,C
43416,20105873,A,B,A,A,B,D,B,B,B,D,D,C,B,C,C,B,B,A,C,C,A,D,C,B
43417,20006757,D,A,B,C,D,A,D,D,D,A,D,C,D,D,C,B,B,C,B,B,D,D,D,A
43418,20105874,D,A,B,A,D,B,B,A,B,D,D,C,A,C,B,B,B,B,A,A,D,A,C,A
43419,19978515,D,B,B,A,D,B,A,C,A,B,A,B,D,A,B,A,B,B,C,A,D,C,C,B
43420,19978514,D,C,D,A,D,D,A,C,A,D,A,D,D,B,C,D,B,C,D,B,C,C,C,D
43421,20216209,D,C,B,A,D,B,A,A,B,D,D,A,D,C,B,A,B,B,A,B,A,C,C,B
43422,20105876,B,D,B,A,A,A,D,C,D,A,C,A,A,B,A,D,A,C,A,D,B,D,D,D
43424,20216210,D,B,A,A,D,D,A,C,B,B,D,A,D,C,D,A,A,C,A,B,D,C,B,A
43425,19978517,D,D,B,B,D,B,A,A,D,D,C,C,D,B,C,B,A,A,B,C,B,A,A,A
43426,19978525,D,A,B,A,A,B,A,B,C,A,D,C,D,C,B,B,A,C,C,A,C,B,C,C
43427,20216211,D,B,C,A,D,A,A,D,B,B,D,A,A,A,A,D,B,B,D,B,A,A,C,A
43428,20216212,D,A,B,A,D,D,A,D,B,B,D,C,D,C,D,A,B,C,A,B,D,C,C,A
43429,20105877,C,B,C,D,D,D,A,B,D,B,D,A,D,A,D,D,A,C,C,D,B,A,C,D
43430,20105878,D,A,C,A,D,B,A,B,B,B,D,D,D,D,D,B,C,C,D,A,D,C,C,D
43431,19978518,A,A,A,A,B,B,A,C,A,B,D,A,D,A,D,D,B,B,C,D,A,B,B,B
43432,19978530,D,B,B,A,A,B,A,D,D,B,D,A,D,C,B,A,B,B,C,B,D,C,C,B
43433,20146655,D,B,B,A,D,B,A,D,B,B,D,B,D,C,B,A,B,B,A,B,D,C,C,A
43434,20021138,B,D,B,A,D,D,D,B,D,A,D,D,A,C,C,A,A,B,B,D,A,C,A,C
43435,20105879,D,C,B,A,D,D,A,C,B,B,D,C,D,B,D,A,A,B,A,B,A,A,C,B
43436,20127515,A,B,B,C,C,B,A,B,B,D,D,C,D,B,A,A,B,B,A,B,B,B,,
43437,19980170,C,B,B,A,D,C,A,C,B,D,D,D,D,C,A,B,B,B,D,D,D,D,C,A
43438,19980171,B,C,A,D,A,A,A,C,D,D,D,D,D,C,B,C,A,C,C,A,C,C,D,A
43439,19980173,D,A,B,B,A,B,B,B,A,A,C,A,A,A,A,A,B,C,D,B,A,A,C,B
43440,19980174,B,A,A,A,C,D,D,B,C,B,D,D,D,C,D,D,C,B,C,B,A,B,D,D
43441,20252389,A,C,B,A,C,A,A,C,B,D,D,A,B,B,C,C,B,A,C,B,B,C,D,A
43442,20127517,B,C,D,B,C,B,D,B,C,B,D,B,D,B,B,D,B,D,D,B,B,C,B,C
43443,19980175,A,A,A,D,A,A,A,A,B,D,A,D,A,A,B,B,B,B,C,A,A,B,C,A
43444,20127516,A,A,B,C,D,B,A,A,B,D,A,D,D,A,C,C,C,B,C,B,A,C,D,A
43445,20006765,B,B,C,D,A,D,C,A,C,B,D,B,D,A,C,D,B,D,A,B,D,D,D,D
43446,20006755,C,A,D,A,A,C,B,A,A,A,A,A,A,B,B,A,A,B,A,B,D,C,C,C
43447,19746633,C,B,B,C,D,B,A,D,D,B,D,D,D,A,B,A,B,B,A,B,A,C,C,B
43448,20127780,D,C,B,A,A,B,A,D,B,D,D,A,D,C,D,A,B,B,A,B,D,C,C,B
43449,20127787,B,B,A,A,C,C,B,B,A,B,C,C,D,B,B,A,B,B,C,B,B,B,B,B
43450,20127779,B,A,B,A,B,D,B,A,B,C,B,C,C,B,B,B,B,B,B,C,B,C,B,B
43451,20127784,B,B,B,D,B,D,B,B,D,D,B,B,D,C,A,B,C,C,C,C,C,C,A,C
43452,20006795,A,A,C,B,B,A,D,B,A,A,B,A,D,B,A,B,A,A,D,C,A,A,A,D
43453,20006758,A,A,A,A,C,A,C,A,B,D,C,D,D,C,A,A,A,D,D,C,C,A,A,B
43454,20127790,D,B,B,D,A,B,A,A,B,A,D,A,D,C,B,A,B,B,A,B,A,C,C,B
43455,20127782,D,D,B,A,A,B,B,B,B,B,A,A,A,D,D,A,B,B,A,B,A,C,C,B
43456,20006759,D,B,B,A,D,B,A,D,B,B,D,A,D,B,D,B,B,C,A,B,C,C,C,B
43457,20006781,C,A,A,B,D,A,B,D,A,A,A,C,A,B,A,A,A,A,A,A,C,A,A,D
43458,19746189,C,D,B,A,D,B,A,B,B,B,D,A,D,B,D,A,B,C,A,B,B,C,C,B
43459,20127788,D,A,A,C,D,C,C,D,C,D,B,C,A,A,C,C,A,C,D,C,C,D,D,A
43460,10237064,B,B,D,B,C,B,A,C,A,B,A,A,A,A,D,A,A,B,C,B,C,B,C,C
43461,20006786,B,C,C,C,C,A,B,C,C,C,C,C,C,B,C,D,D,B,C,C,A,C,D,A
43462,20006761,A,C,B,B,A,D,D,D,A,B,C,C,B,C,C,A,D,A,B,C,D,D,A,D
43463,19984766,B,C,B,B,A,B,C,C,C,B,C,B,A,B,B,A,B,B,C,B,B,B,D,C
43464,20247488,D,A,B,A,D,A,D,A,A,C,A,A,D,B,A,D,A,C,C,C,B,A,C,A
43465,20247490,C,C,C,D,C,D,C,C,C,B,C,C,C,B,C,C,D,D,D,D,D,C,D,D
43466,20127791,C,B,B,D,B,B,C,B,C,A,D,D,A,A,D,C,B,B,A,C,D,B,C,B
43467,20006763,B,A,A,A,C,D,C,D,C,A,D,A,B,D,D,B,C,A,C,B,D,D,C,C
43468,20127792,A,B,B,A,A,B,A,B,B,B,D,A,D,B,B,A,B,B,D,B,A,C,C,B
43469,20127793,A,A,C,A,A,A,A,B,A,A,A,A,A,A,D,B,A,A,A,A,A,A,A,A
43470,20136774,D,A,C,D,B,A,A,D,A,D,A,A,A,C,A,A,D,A,D,A,B,A,D,A
43472,20246055,A,A,D,D,D,D,A,C,B,B,D,A,D,A,C,A,D,A,D,B,A,C,C,C
43473,20006769,D,C,B,A,D,B,A,D,B,A,D,A,D,C,B,A,D,B,D,B,D,C,B,B
43474,20136776,C,A,D,C,A,C,A,C,C,B,C,D,A,B,D,A,C,A,A,B,D,C,D,A
43475,20136775,C,A,C,B,D,B,A,D,D,D,A,D,A,A,D,D,B,C,A,A,A,C,C,A
43476,20246045,A,B,A,A,A,C,B,B,B,A,B,A,C,B,C,C,D,D,D,C,C,C,B,C
43477,20136788,C,B,D,C,B,C,D,C,C,D,C,D,C,B,C,C,D,B,C,B,C,A,C,C
43478,20246046,B,D,A,A,C,C,A,A,D,B,C,C,B,B,A,B,D,D,A,D,B,C,D,B
43479,20136777,A,B,A,C,D,D,A,C,B,D,A,A,D,A,D,D,B,C,B,A,C,D,C,B
43480,20246047,C,C,B,B,D,D,A,D,B,B,D,C,A,C,C,A,D,B,A,B,A,B,C,B
43481,20136778,B,A,C,D,B,B,B,D,A,D,D,C,C,A,D,C,B,D,A,C,A,B,D,C
43482,20246048,D,A,C,D,D,A,D,C,B,A,A,C,A,C,C,A,B,B,C,A,D,B,D,B
43483,20010787,C,B,B,C,A,B,A,B,B,D,D,D,A,B,D,A,B,B,A,C,A,B,C,C
43484,20136779,B,B,C,B,B,B,B,B,B,A,B,C,A,B,A,B,C,B,C,A,C,A,B,A
43485,19742610,C,B,A,A,A,A,A,B,C,B,B,A,B,D,B,A,A,B,A,C,A,C,D,B
43486,20246058,D,A,B,B,D,C,C,B,D,D,A,C,C,A,C,D,B,B,A,A,C,A,A,D
43487,19743063,A,C,C,A,D,B,A,C,B,D,A,B,C,A,D,C,A,C,A,B,C,C,C,A
43488,20246032,C,B,C,D,B,D,D,B,C,D,D,C,B,B,B,A,A,A,C,C,C,C,C,C
43489,20136782,C,A,A,C,A,D,B,B,C,C,A,B,C,A,B,D,C,C,C,D,D,C,B,C
43490,20136783,D,B,B,A,D,C,C,D,A,A,A,D,D,D,B,D,D,D,D,D,B,A,C,D
43491,20136784,C,D,B,C,C,D,A,D,C,C,A,C,B,C,A,B,D,B,D,D,B,C,B,A
43492,20246053,D,A,A,A,B,A,C,D,A,D,A,D,A,D,B,C,C,A,D,A,C,A,B,B
43493,20010800,A,D,A,A,A,B,A,A,B,B,A,C,D,A,A,A,A,B,C,D,A,B,C,B
43494,20136792,D,B,C,C,B,C,B,D,C,A,C,B,D,B,A,C,C,D,C,B,B,B,D,D
43495,20246056,D,C,B,D,A,B,A,D,C,A,D,A,D,B,B,B,B,C,D,D,A,C,C,C
43496,20115866,C,C,B,A,A,B,A,B,B,A,D,A,A,D,B,A,B,B,A,B,A,C,C,B
43497,20115867,C,C,C,B,D,C,B,B,C,A,D,B,C,A,D,C,B,C,C,B,C,C,C,B
43498,19976453,C,C,C,A,D,C,A,B,B,A,D,A,A,D,B,A,B,B,A,B,A,C,C,B
43499,19976456,D,B,B,C,C,B,A,B,A,D,A,D,B,C,C,A,A,C,D,B,A,C,D,A
43500,20227117,D,B,D,C,B,B,A,C,D,D,D,C,D,B,B,D,A,C,A,D,B,B,A,D
43501,20134859,A,B,B,C,A,A,B,D,A,A,A,D,A,B,A,B,B,B,A,B,C,D,A,A
43502,20115872,D,A,B,A,D,B,D,B,B,B,D,A,A,C,B,A,B,B,A,B,A,C,C,B
43503,20227118,C,B,C,C,D,C,D,D,A,C,B,C,D,A,B,B,B,C,B,C,B,D,C,C
43504,20115874,C,B,C,C,C,D,B,B,B,D,C,D,B,B,C,C,B,B,A,C,C,B,A,D
43505,20146648,D,B,B,B,A,D,A,A,C,B,B,D,D,B,A,C,B,C,A,D,D,C,C,B
43506,19976461,C,D,C,A,B,A,A,C,B,A,D,D,D,C,A,A,B,B,D,B,A,D,D,C
43507,20115876,D,C,D,C,D,D,D,A,D,A,D,A,D,A,B,D,D,A,D,C,D,D,A,C
43508,20146654,B,C,B,C,D,D,B,D,D,B,A,A,D,A,B,C,D,B,A,D,C,D,C,C
43509,19976463,C,B,D,A,B,C,C,C,B,A,D,C,C,C,C,C,A,C,C,C,C,B,A,C
43510,20115881,B,B,C,D,B,C,B,A,B,C,D,B,D,C,A,B,C,C,B,C,C,A,D,B
43511,20115879,A,C,B,C,C,D,A,A,C,D,D,A,B,B,D,B,B,B,C,C,A,C,D,C
43512,20109379,C,B,B,D,C,C,A,C,C,B,C,C,D,C,C,B,C,C,C,C,C,C,C,B
43514,19743638,C,A,B,D,B,A,A,C,C,D,A,D,D,A,A,A,B,A,D,B,A,B,C,A
43516,19878434,D,A,C,A,B,B,B,B,A,A,D,D,B,B,D,D,B,A,D,A,A,A,B,B
43517,20109387,D,B,B,D,D,D,C,C,C,B,B,B,B,,,,,B,,,,,,
43518,20003870,B,B,A,B,D,B,C,B,B,A,C,C,B,D,A,C,C,C,C,C,C,C,C,C
43519,20109373,D,A,B,B,D,B,A,D,B,C,D,B,C,A,B,A,B,B,B,A,D,C,C,A
43520,20109375,A,B,C,B,C,C,C,A,A,A,A,D,B,C,C,C,A,B,A,A,C,D,A,A
43521,20109398,D,B,A,C,D,D,A,A,C,D,A,A,C,C,A,D,D,B,D,B,D,A,C,A
43522,19747394,C,B,B,B,D,B,B,B,B,B,D,A,,,,,,,,,,,,
43523,20199747,D,C,B,A,D,A,A,B,C,D,D,C,D,C,B,D,D,B,D,B,C,A,C,D
43524,20136678,B,D,A,A,D,B,A,C,B,B,A,B,D,A,B,A,B,B,C,A,B,D,C,A
43525,20131628,D,C,B,D,A,D,A,D,B,B,D,A,A,D,B,A,B,B,A,B,B,C,C,A
43526,20246080,C,B,B,A,A,B,A,B,B,D,D,B,A,C,B,A,B,B,A,B,C,B,C,B
43527,20131630,D,C,A,D,C,D,D,D,D,D,C,D,A,C,A,D,A,B,C,D,D,C,D,D
43528,19978156,D,B,B,A,D,B,A,C,B,D,D,A,D,C,C,A,B,B,A,A,B,C,C,B
43529,20116183,B,C,B,A,D,D,C,C,C,B,C,A,A,C,A,B,B,A,D,B,A,C,B,B
43530,19978160,D,B,C,C,D,B,B,B,B,A,D,D,D,B,C,D,B,B,C,A,B,C,D,A
43531,20276098,B,A,C,C,B,B,A,B,A,D,A,A,D,B,B,A,B,A,A,B,A,C,C,D
43532,20246089,D,B,B,A,D,B,A,D,B,B,A,A,D,B,B,A,B,B,A,B,D,C,C,B
43533,20246090,D,A,B,A,D,B,A,A,A,D,C,C,D,B,A,C,A,A,C,A,C,D,D,C
43534,20246092,D,A,B,A,A,D,A,A,B,B,D,A,D,C,C,D,B,C,A,C,D,C,C,D
43535,20131632,D,A,A,B,D,B,D,A,B,B,B,C,C,B,B,A,B,B,C,B,C,A,C,B
43536,19978371,A,B,B,A,B,A,A,B,A,B,A,C,D,A,A,D,D,B,C,A,A,A,D,B
43537,20246105,C,C,A,D,D,B,A,D,B,B,A,A,D,A,D,A,A,A,D,D,A,C,B,B
43538,19978190,A,B,C,C,A,B,D,C,C,A,C,C,B,C,A,B,D,C,B,D,C,A,A,C
43539,20131636,C,A,C,A,C,D,A,C,A,D,C,A,B,C,A,A,A,A,B,D,D,B,B,D
43540,20131638,D,A,B,D,A,B,B,B,B,D,A,C,D,B,D,B,B,B,A,A,D,B,A,B
43541,20131639,D,D,D,D,D,D,B,D,B,D,A,C,D,A,C,C,D,B,A,B,C,C,C,D
43542,20131641,D,B,B,A,D,D,A,B,B,A,A,A,D,A,D,A,A,A,D,A,D,B,C,A
43543,20131643,D,C,B,A,D,B,A,A,B,A,D,A,D,D,B,A,B,A,A,B,D,C,C,A
43544,20126025,C,C,B,A,C,B,A,D,A,A,A,C,D,D,B,A,B,B,C,D,D,B,C,C
43545,19978152,D,B,C,D,C,B,D,C,C,A,D,C,D,C,D,C,C,B,A,A,C,A,C,B
43546,20126007,C,A,B,A,D,B,A,D,B,A,D,B,B,C,B,A,B,B,A,D,D,C,A,C
43547,20246091,D,A,A,A,D,A,D,B,A,C,A,A,A,B,D,A,A,D,A,C,D,C,D,A
43548,20131661,B,B,D,A,A,C,B,C,C,B,B,C,C,A,B,B,C,B,C,C,C,B,B,C
43549,19974889,D,D,B,A,D,B,A,D,B,A,D,A,D,A,A,D,A,A,A,B,A,D,C,B
43550,19792868,C,C,B,A,D,B,A,B,B,A,D,A,D,D,D,A,B,B,A,B,C,C,C,B
43551,20126020,A,B,B,D,D,D,A,B,C,B,A,D,D,C,D,D,A,C,C,B,B,D,C,B
43552,20127926,A,A,A,B,B,B,A,D,B,A,B,A,D,A,A,B,A,A,A,A,A,C,A,A
43553,10246732,B,C,B,A,A,D,A,D,C,A,D,A,D,D,D,A,B,B,D,A,A,D,A,A
43554,19799359,C,A,C,D,A,B,A,C,D,A,D,A,A,D,C,A,D,B,C,B,D,C,C,D
43555,19740407,A,A,C,C,A,B,A,C,B,A,B,C,A,C,D,A,C,C,A,B,A,C,A,B
43556,20116207,A,A,B,A,D,B,A,B,B,A,B,A,C,A,A,A,A,A,A,A,A,A,A,A
43557,20126028,D,B,B,B,D,D,A,B,A,D,A,D,D,B,D,C,B,B,A,D,A,D,A,A
43558,20246084,D,C,B,A,D,B,A,D,B,D,D,B,D,C,B,A,B,B,A,B,D,C,C,B
43559,20126029,A,A,D,A,B,B,A,B,A,B,A,C,B,C,A,A,D,A,B,B,C,C,D,D
43560,19978158,A,B,B,A,A,B,A,A,A,A,B,A,C,B,A,B,B,A,B,C,C,A,B,A
43561,19978159,A,D,C,A,A,A,B,B,A,A,A,A,D,A,B,A,B,B,A,B,A,B,C,A
43562,19743951,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B
43563,10277834,C,C,B,D,D,B,A,B,B,B,D,A,D,D,D,B,B,C,D,D,D,C,C,B
43564,20079260,D,B,C,C,C,B,C,C,C,B,C,A,B,B,C,D,C,A,C,B,B,A,D,D
43565,20246106,A,A,A,C,D,B,A,B,C,B,B,A,A,A,B,B,B,C,C,B,A,A,B,A
43566,20110635,D,D,C,A,A,B,A,D,B,B,B,A,D,B,B,A,B,B,A,B,A,C,C,B
43567,19978168,D,A,A,A,A,A,A,C,A,C,C,C,B,C,A,D,D,D,A,C,A,B,B,C
43568,20246108,D,C,D,A,D,A,D,B,D,A,D,D,A,A,B,A,C,A,D,A,C,A,C,A
43569,20131672,A,C,A,B,C,C,A,B,A,A,D,D,D,D,C,B,C,A,C,C,B,C,D,C
43570,20131640,C,A,A,A,C,B,B,B,B,B,A,A,A,D,B,A,A,A,A,C,B,A,A,B
43571,20110636,C,C,C,A,D,B,A,A,B,B,D,A,D,A,B,A,B,C,A,B,A,C,C,B
43572,19743584,B,B,C,A,B,B,B,B,B,B,B,C,B,A,C,B,B,C,B,B,A,B,A,A
43573,20126004,A,A,A,A,A,B,A,B,A,A,A,A,D,A,A,A,B,D,A,C,C,B,C,C
43574,20246082,D,C,B,D,D,B,A,D,B,D,D,A,D,C,D,A,B,B,D,B,D,C,C,B
43575,20126027,A,B,D,D,D,C,B,D,A,B,C,C,D,B,D,D,C,A,A,D,D,C,B,C
43576,20131631,D,B,A,D,A,D,A,C,B,D,D,D,D,B,C,B,B,D,D,B,B,C,C,A
43577,19976355,A,B,B,D,B,C,B,C,B,A,B,A,A,B,B,C,B,A,C,B,A,C,C,A
43578,20131653,A,A,B,C,B,C,C,C,C,B,B,C,D,A,D,C,C,C,C,C,D,A,B,A
43579,20246086,A,B,C,D,D,D,A,A,B,B,D,A,D,A,D,D,B,B,C,A,D,C,B,D
43580,20246088,D,B,B,A,D,B,A,D,B,D,D,A,D,B,B,B,B,B,A,B,C,A,C,B
43581,20246093,C,A,A,B,A,B,A,C,D,D,A,D,A,C,B,C,A,A,A,B,A,B,A,A
43582,20131633,A,B,A,D,A,B,D,C,A,B,A,A,A,C,A,C,A,A,D,A,A,D,C,C
43583,20126033,B,D,A,B,C,A,B,B,B,C,C,A,C,D,B,B,C,B,B,C,D,B,C,B
43584,19978164,D,B,C,D,A,B,D,B,B,D,D,A,D,B,B,B,B,B,A,D,A,C,C,A
43585,19799372,B,B,A,B,B,C,C,D,C,C,A,C,A,D,D,B,B,C,C,D,A,A,C,C
43586,20126038,C,B,C,B,A,A,C,A,D,A,D,C,A,B,B,A,B,A,A,A,B,A,B,B
43587,20126016,D,A,A,A,D,A,B,C,D,A,A,C,A,C,A,B,B,D,C,B,A,C,D,A
43588,20126036,B,A,A,A,A,A,B,B,A,,B,A,,,,,,,,,,,,
43589,20110634,D,B,C,A,D,A,A,A,B,B,D,D,D,C,C,C,B,B,C,C,D,D,C,B
43590,19799357,D,C,B,A,B,D,D,D,B,A,D,B,D,D,B,A,B,D,A,B,D,C,C,B
43591,19745485,D,B,C,B,C,B,C,C,B,C,A,B,B,A,D,A,C,C,C,D,A,D,A,B
43592,19740436,C,C,A,A,B,B,A,B,C,A,A,C,A,B,B,C,A,A,C,A,C,C,A,A
43593,20269867,A,B,C,A,A,A,A,B,B,A,C,A,A,A,C,B,A,A,A,B,A,A,D,A
43594,20126024,C,A,C,A,D,D,A,B,C,D,C,A,A,B,C,A,A,B,C,A,A,A,C,C
43595,19978229,D,A,B,A,D,B,A,D,B,B,D,A,A,B,B,A,B,B,A,B,A,C,C,B
43596,20101335,C,C,B,A,D,B,D,B,A,A,A,A,D,B,C,A,B,C,B,B,D,C,D,A
43597,20395044,C,B,A,B,B,A,B,C,B,C,B,B,B,B,B,D,A,B,B,A,A,A,C,B
43598,20105774,A,B,B,A,B,B,A,B,B,B,A,A,D,B,B,A,C,B,A,A,A,C,C,A
43599,20105775,A,B,A,D,B,C,B,C,A,B,A,D,A,B,A,D,B,B,A,B,C,A,C,A
43600,20269858,D,A,B,C,A,B,A,C,A,A,C,C,D,B,C,A,C,A,C,D,D,C,D,A
43601,20105838,A,B,A,C,A,A,D,C,A,D,A,A,A,B,B,B,B,B,B,B,A,D,B,A
43602,20269873,A,A,A,C,B,B,C,B,A,D,B,C,A,B,B,C,B,B,B,D,A,C,D,A
43603,19978242,A,A,C,A,D,D,D,A,A,D,D,C,A,A,A,A,B,C,C,D,D,A,C,D
43604,20269861,C,D,B,C,A,A,A,D,C,B,B,A,A,A,D,A,B,C,A,B,A,A,C,A
43605,20395046,A,B,B,A,A,A,A,C,A,D,A,A,A,A,D,A,A,A,B,A,A,B,A,A
43606,20105779,A,A,B,C,D,A,A,A,B,A,B,D,D,A,B,B,A,C,B,A,A,C,B,D
43607,20395047,A,A,B,B,A,D,C,A,B,D,C,A,B,A,A,A,A,A,D,A,A,A,D,A
43608,20105781,A,B,A,A,C,C,B,A,A,C,C,C,D,D,D,A,D,A,C,D,D,D,D,D
43609,20395048,A,A,A,D,A,B,C,B,C,B,D,C,A,B,A,A,A,A,A,D,A,A,B,A
43610,20132779,A,D,A,A,B,B,A,B,B,A,D,A,D,C,B,A,A,C,B,D,A,A,C,A
43611,20105782,D,A,A,C,A,A,C,B,D,B,B,D,B,C,D,A,D,B,B,D,C,C,B,D
43612,20105783,D,A,B,A,A,B,D,D,C,B,A,A,A,B,D,A,B,C,D,B,C,C,C,B
43613,20269866,B,A,C,A,A,C,C,C,C,B,C,C,C,A,C,C,B,D,C,C,C,C,C,B
43614,3486685,C,C,A,B,C,B,B,A,A,C,C,C,B,D,B,C,B,A,B,D,D,B,A,D
43615,19978270,D,B,B,A,C,A,A,D,B,C,A,C,C,A,B,A,C,B,B,B,A,D,A,A
43616,20395049,C,D,B,D,D,B,A,B,B,B,A,A,A,C,A,A,B,C,A,B,A,C,C,B
43617,20269868,D,B,B,A,D,B,A,D,B,B,D,A,A,C,C,D,D,C,A,B,A,C,C,B
43619,20105787,B,B,A,B,C,C,D,C,A,A,B,C,B,,B,,,,,,,,,
43620,20269870,D,C,B,A,D,B,A,A,D,D,D,D,D,C,C,A,B,A,A,B,D,C,C,B
43621,20227062,D,A,B,B,A,D,B,D,D,B,B,A,D,A,A,A,C,A,D,B,C,D,C,D
43622,19967156,A,A,B,B,D,B,B,B,A,A,A,B,D,B,D,A,D,B,B,A,A,C,D,A
43623,20147936,D,A,B,A,D,B,A,D,B,D,D,A,C,C,C,B,D,A,B,C,D,D,C,D
43624,20277804,A,D,B,D,D,D,D,B,C,C,A,C,D,A,D,A,B,D,D,D,B,D,D,B
43625,20270040,D,B,C,C,C,D,B,C,C,A,D,D,D,D,B,B,D,B,A,D,C,D,A,D
43626,20147941,D,A,B,A,D,B,A,C,B,B,D,A,A,A,D,B,A,B,A,B,A,C,C,B
43627,20127711,D,C,B,A,C,B,A,D,B,A,D,C,D,C,B,B,B,B,A,B,C,C,B,D
43628,20147922,C,D,A,D,D,D,B,B,B,B,D,A,A,C,A,B,B,D,D,B,A,C,C,A
43629,19978798,C,C,C,C,D,C,A,B,B,A,D,C,A,C,B,A,B,C,C,C,C,D,B,C
43630,19979505,D,B,C,A,D,B,A,C,B,D,D,C,D,A,A,C,B,B,A,B,C,C,D,D
43631,20147961,D,C,B,A,A,A,A,B,B,B,D,A,D,C,B,A,B,B,C,B,D,C,D,D
43632,20147967,D,C,B,A,B,B,B,C,B,A,D,C,D,A,A,A,D,B,A,A,D,B,C,D
43633,19979019,C,B,C,C,A,C,A,B,C,B,C,C,C,B,B,A,B,A,D,C,C,B,A,C
43634,20147977,D,C,B,D,A,C,B,B,A,B,A,A,C,B,B,A,B,C,A,B,D,C,D,B
43635,20277814,D,A,B,A,C,D,B,C,B,B,D,D,D,B,B,B,A,C,A,A,A,C,D,D
43636,20147979,A,A,C,A,A,A,C,A,A,A,A,C,A,B,A,D,B,B,B,A,D,A,D,A
43638,20125356,C,C,A,A,A,D,A,D,B,A,D,C,A,C,D,A,C,B,C,A,B,D,B,C
43639,20105889,C,A,C,D,A,A,B,C,B,D,A,C,D,C,D,D,D,B,B,C,C,C,A,A
43640,20107792,D,,,,,B,,,,,,,,,,,,,,,,,,
43641,20171100,A,C,D,B,C,B,A,A,D,D,D,C,B,C,A,D,B,A,C,D,B,D,B,A
43642,20107793,D,B,B,A,D,C,A,B,C,D,A,A,D,C,A,A,C,B,C,B,C,A,C,A
43643,20148014,C,D,B,A,B,D,A,C,A,B,D,C,D,C,B,A,D,B,A,B,D,C,C,B
43644,2893926,D,C,B,D,D,B,A,D,B,B,D,A,D,D,B,A,B,B,A,C,D,C,C,B
43646,20277819,A,B,B,A,D,B,B,A,D,A,C,B,D,C,A,B,B,C,C,B,D,B,C,B
43647,20282867,A,C,C,D,D,D,A,D,C,A,A,C,D,C,D,A,D,D,C,A,D,D,A,D
43648,20147924,C,A,B,A,A,B,A,B,B,A,D,A,A,A,B,A,B,B,A,B,A,C,C,B
43649,20147925,B,A,A,C,A,D,C,C,A,C,C,B,B,B,D,B,C,B,A,C,A,D,D,C
43650,20277802,B,A,C,C,A,C,D,B,B,D,A,B,B,B,A,B,C,D,A,C,D,D,B,A
43651,20147937,C,B,A,A,C,C,C,C,B,A,B,B,C,C,C,B,B,B,A,B,D,B,C,B
43652,20148041,D,A,B,B,B,D,B,C,C,A,A,B,D,A,B,D,B,A,B,D,A,C,B,C
43653,19979523,B,B,C,A,A,B,B,A,C,B,B,A,A,C,B,C,A,A,B,B,B,A,B,B
43654,20107785,C,A,C,C,B,B,B,B,B,C,B,C,B,C,B,D,C,C,B,A,C,C,D,B
43655,20147945,A,A,B,A,B,B,A,C,B,B,C,C,D,C,B,A,B,B,C,D,D,A,B,D
